Molecule ChEMBL ID;Molecule Name;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Value;Standard Units;pChEMBL Value;Potential Duplicate;BAO Label
CHEMBL1863220;;364.42;0;24167;DNDI1433767;CCN1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862972;;414.45;0;21947;DNDI1433765;CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862904;;476.93;0;17624;DNDI1433773;Cl.O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccccc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863137;;441.98;0;35490;DNDI1435765;O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;32.0;nM;18445;False;organism-based format
CHEMBL1863419;;414.50;0;44200;DNDI1449747;O=C(C1CCCCC1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;570.0;nM;45444;False;organism-based format
CHEMBL1862940;;445.92;1;29738;DNDI1613518;FC(F)(F)c1ccc(N(CC2CCN(c3ccc(Cl)cc3)CC2)c2cccnc2)cc1;IC50;76300.0;nM;44534;False;cell-based format
CHEMBL1863162;;421.46;0;23833;DNDI1555054;CC(C)(C)OC(=O)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862981;;443.47;0;44534;DNDI1464837;Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)[nH]n1;IC50;73100.0;nM;41730;False;cell-based format
CHEMBL1863242;;426.88;0;23071;DNDI1460909;O=C(c1ccc(F)c(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)N1CCOCC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863042;;478.95;0;34394;DNDI1434953;O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1862929;;544.52;2;44321;DNDI1435772;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;130.0;nM;32660;False;organism-based format
CHEMBL137192;;330.21;0;24563;DNDI1255545;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;270.0;nM;20972;False;organism-based format
CHEMBL1863109;;359.86;0;19025;DNDI1435768;CN(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;620.0;nM;44348;False;organism-based format
CHEMBL1862929;;544.52;2;44321;DNDI1435772;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;40940.0;nM;14336;False;cell-based format
CHEMBL1863087;NUARIMOL;314.75;0;20149;DNDI1255614;OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl;IC50;1140.0;nM;34455;False;organism-based format
CHEMBL282325;;314.75;0;20149;DNDI1264432;OC(c1ccc(F)cc1)(c1ccc(Cl)cc1)c1cncnc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863212;;442.35;0;26390;DNDI1449755;O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;58800.0;nM;45017;False;cell-based format
CHEMBL1863101;;424.52;0;32174;DNDI1434949;CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863137;;441.98;0;35490;DNDI1435765;O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;57700.0;nM;45383;False;cell-based format
CHEMBL1862849;;495.95;0;31138;DNDI1435766;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;55.0;nM;46204;False;organism-based format
CHEMBL1863202;;486.59;0;15067;DNDI1434951;CC(C)c1ccc(S(=O)(=O)NC2CCN(C(c3cnccn3)c3ccc(F)cc3F)CC2)cc1;IC50;850.0;nM;44383;False;organism-based format
CHEMBL1863258;;355.83;0;21976;DNDI1343535;CC(C)Oc1ncc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863406;;303.77;0;31809;DNDI1388144;OC(c1ccc(Cl)cc1)(c1cncnc1)c1cscn1;IC50;251.0;nM;22068;False;organism-based format
CHEMBL1863319;;357.33;0;44200;DNDI1423058;O=C(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccccc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863228;;378.86;0;33298;DNDI1449771;O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;180.0;nM;27546;False;organism-based format
CHEMBL1862953;;486.59;0;15067;DNDI1449744;CC(C)c1ccc(S(=O)(=O)N2CCC(NC(c3cnccn3)c3ccc(F)cc3F)CC2)cc1;IC50;210.0;nM;24990;False;organism-based format
CHEMBL1863045;;352.82;0;13940;DNDI1435754;CNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863059;;413.46;0;43891;DNDI1464848;CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862819;;444.51;0;47178;DNDI1434955;O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1;IC50;470.0;nM;12206;False;organism-based format
CHEMBL1863179;;372.35;0;17593;DNDI1454115;NC(=O)c1cccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862899;;439.92;0;23468;DNDI1460905;O=C(Nc1ccccc1)NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;30.0;nM;19176;False;organism-based format
CHEMBL1863118;;355.83;0;21976;DNDI1342988;CC(C)Oc1ccc(C(O)(c2cccnc2)c2cnc(Cl)nc2)cc1;IC50;293.0;nM;19511;False;organism-based format
CHEMBL1863500;;425.52;0;32234;DNDI1564269;CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863066;;455.39;1;27881;DNDI1449767;O=C(Nc1ccc(Cl)cc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;25.0;nM;22098;False;organism-based format
CHEMBL1863115;;381.52;0;27820;DNDI1388398;CC(C)Oc1ccc(C(c2cccnc2)N2CCN(C(=O)C(C)C)CC2)cc1;IC50;35.0;nM;16984;False;organism-based format
CHEMBL1863068;;422.91;0;22706;DNDI1467764;O=C(c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)N1CCC(O)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863334;;421.46;0;27120;DNDI1464840;CC(C)(C)OC(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;17.0;nM;28307;False;organism-based format
CHEMBL1863010;;396.49;0;34394;DNDI1465513;N#Cc1ccc(C(NC2CCN(C(=O)c3ccccc3)CC2)c2cccnc2)cc1;IC50;433.0;nM;13302;False;organism-based format
CHEMBL1863489;;310.78;0;26359;DNDI1268124;Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)cc1;IC50;67440.0;nM;42826;False;cell-based format
CHEMBL1862898;;310.78;0;26359;DNDI1268516;Cc1cccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)c1;IC50;328.5;nM;17685;False;organism-based format
CHEMBL1863135;;408.22;1;42125;DNDI1325594;OC(c1ccc(Br)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1;IC50;54680.0;nM;46113;False;cell-based format
CHEMBL1862884;;360.85;0;36192;DNDI1449758;CCOC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862935;;379.91;0;30713;DNDI1459248;CS(=O)(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863011;;432.47;0;44652;DNDI1490401;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(F)cc3F)CC2)cc1;IC50;10.0;nM;8.00;False;organism-based format
CHEMBL1863337;;275.78;0;23468;DNDI1322029;CCCCOC(c1ccc(Cl)cc1)c1cccnc1;IC50;124.0;nM;33390;False;organism-based format
CHEMBL1863029;;406.92;0;22341;DNDI1435767;O=C(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;500.0;nM;11110;False;organism-based format
CHEMBL1863029;;406.92;0;22341;DNDI1435767;O=C(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;69530.0;nM;42461;False;cell-based format
CHEMBL1863498;;442.51;0;13940;DNDI1435769;CC(C)S(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862794;;387.92;0;12844;DNDI1449756;CC(C)(C)NC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862838;;348.20;0;29677;DNDI1322027;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccc(Cl)cc1F;IC50;59400.0;nM;45017;False;cell-based format
CHEMBL1862937;;325.80;0;44259;DNDI1278547;COc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;68060.0;nM;42826;False;cell-based format
CHEMBL1863077;;371.36;0;34394;DNDI1433759;O=C(Cc1ccccc1)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863345;;429.56;0;31138;DNDI1459251;CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3)CC2)cc1;IC50;61.0;nM;44378;False;organism-based format
CHEMBL1863269;;380.90;0;23408;DNDI1459261;CS(=O)(=O)N1CCC(C(O)(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;200.0;nM;25720;False;organism-based format
CHEMBL1862917;;315.85;0;16862;DNDI1325589;CCN1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863160;;353.85;0;29677;DNDI1294211;CC(C)Oc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;2.0;nM;25781;False;organism-based format
CHEMBL1863196;;326.78;0;15401;DNDI1255602;COc1ccc(C(O)(c2cncnc2)c2ccccc2Cl)cc1;IC50;393.0;nM;15128;False;organism-based format
CHEMBL1863275;;432.47;0;44652;DNDI1490399;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3F)CC2)cc1;IC50;44334;nM;26846;False;organism-based format
CHEMBL1863431;;420.48;0;44287;DNDI1435831;CC(C)CC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;280.0;nM;20241;False;organism-based format
CHEMBL1863290;;405.93;0;26390;DNDI1454114;O=C(c1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863297;;451.95;0;44411;DNDI1435757;O=C(NCCN1CCOCC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863392;;435.49;1;43221;DNDI1454116;CC(C)(C)OC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;57590.0;nM;45383;False;cell-based format
CHEMBL1863368;;496.94;0;45383;DNDI1434936;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;290.0;nM;19876;False;organism-based format
CHEMBL1863101;;424.52;0;32174;DNDI1434949;CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;750.0;nM;44536;False;organism-based format
CHEMBL1863009;;420.48;0;44287;DNDI1423055;CC(C)CC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862809;;434.51;0;26024;DNDI1454264;CCN(CC)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;90770.0;nM;44290;False;cell-based format
CHEMBL1863331;;356.78;0;46082;DNDI1388395;NC(=O)c1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c(F)c1;IC50;660.0;nM;43252;False;organism-based format
CHEMBL1863386;;347.22;1;15462;DNDI1325596;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccc(F)c1;IC50;53230.0;nM;46478;False;cell-based format
CHEMBL1863416;ETHIRIMOL;209.29;0;31048;DNDI1255616;CCCCc1c(C)nc(NCC)[nH]c1=O;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862812;;377.79;1;12905;DNDI1336026;Cc1ccncc1C(O)(c1ccc(Cl)cc1)c1ccc(C(F)(F)F)cc1;IC50;42.0;nM;14062;False;organism-based format
CHEMBL1862979;;396.46;0;45689;DNDI1449746;CCS(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;620.0;nM;44348;False;organism-based format
CHEMBL1863186;;442.51;0;13940;DNDI1435773;CC(C)S(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862984;;413.46;0;43891;DNDI1454266;CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;190.0;nM;26451;False;organism-based format
CHEMBL1863148;;377.85;0;25965;DNDI1449877;CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863489;;310.78;0;26359;DNDI1268124;Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)cc1;IC50;68.0;nM;42917;False;organism-based format
CHEMBL1862848;;411.91;0;28946;DNDI1388399;COc1ccccc1N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;59850.0;nM;44652;False;cell-based format
CHEMBL1863235;;408.96;0;29983;DNDI1435762;CC(C)CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;62.0;nM;44378;False;organism-based format
CHEMBL1863251;;313.76;0;42461;DNDI1294212;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1F;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863087;NUARIMOL;314.75;0;20149;DNDI1255614;OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863457;;326.78;0;15401;DNDI1255610;COc1ccccc1C(O)(c1ccc(Cl)cc1)c1cncnc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862948;;276.77;0;20515;DNDI1264441;CCCCC(O)(c1ccc(Cl)cc1)c1cnccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863179;;372.35;0;17593;DNDI1454115;NC(=O)c1cccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c1;IC50;70.0;nM;42552;False;organism-based format
CHEMBL1862927;;312.76;0;14277;DNDI1454256;Nc1ncc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cn1;IC50;290.0;nM;19876;False;organism-based format
CHEMBL1863272;;331.75;0;11049;DNDI1332844;OC(c1ccc(Cl)cc1)(c1cccnc1)c1c(F)cccc1F;IC50;80.0;nM;44476;False;organism-based format
CHEMBL1863272;;331.75;0;11049;DNDI1332844;OC(c1ccc(Cl)cc1)(c1cccnc1)c1c(F)cccc1F;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863483;;375.88;0;27820;DNDI1388148;CC(C)C(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;62.0;nM;44378;False;organism-based format
CHEMBL1863241;;332.19;0;16862;DNDI1340246;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(Cl)nc1;IC50;163.0;nM;29007;False;organism-based format
CHEMBL1862915;;426.99;0;33695;DNDI1449910;O=C(NC1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;30.0;nM;19176;False;organism-based format
CHEMBL1862944;;460.53;0;31138;DNDI1599448;Cc1nc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cs1;IC50;44333;nM;27942;False;organism-based format
CHEMBL1863311;;400.43;0;42401;DNDI1490396;CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cncnc2)CC1;IC50;768.5;nM;44506;False;organism-based format
CHEMBL1862913;;337.23;0;41365;DNDI1434947;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(Cl)s1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863121;;458.53;0;15766;DNDI1434948;O=S(=O)(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;720.0;nM;41791;False;organism-based format
CHEMBL230001;AZOXYSTROBIN;403.39;0;44443;DNDI1511705;CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1;IC50;50320.0;nM;11049;False;cell-based format
CHEMBL1863364;;359.86;0;21976;DNDI1449764;CCOC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;58.0;nM;45474;False;organism-based format
CHEMBL1862919;;386.93;0;29281;DNDI1449765;CC(C)(C)CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;240.0;nM;22798;False;organism-based format
CHEMBL1863159;;403.51;0;14305;DNDI1498558;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3nccs3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863480;;474.55;1;42491;DNDI1538102;Cc1nc(C)c(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1;IC50;215.5;nM;24624;False;organism-based format
CHEMBL1863236;;420.94;1;44505;DNDI1449904;O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;20.0;nM;25750;False;organism-based format
CHEMBL1863269;;380.90;0;23408;DNDI1459261;CS(=O)(=O)N1CCC(C(O)(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863417;;411.78;1;43586;DNDI1574838;COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1;IC50;67400.0;nM;42826;False;cell-based format
CHEMBL1863191;;475.46;1;13271;DNDI1599456;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1)c1c(F)cccc1F;IC50;44332;nM;28672;False;organism-based format
CHEMBL1863444;;421.93;0;28581;DNDI1449763;O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;34.0;nM;17349;False;organism-based format
CHEMBL1863364;;359.86;0;21976;DNDI1449764;CCOC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;83150.0;nM;44412;False;cell-based format
CHEMBL1863449;;401.94;0;29677;DNDI1449868;CC(C)(C)OC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;58220.0;nM;45383;False;cell-based format
CHEMBL1862880;;439.48;1;44413;DNDI1454263;O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;83.0;nM;44415;False;organism-based format
CHEMBL1863381;;449.99;1;43586;DNDI1449754;CC(C)c1ccc(NC(=O)N2CCN(C(c3ccc(Cl)cc3)c3cncnc3)CC2)cc1;IC50;11.0;nM;35247;False;organism-based format
CHEMBL1863005;;391.90;0;46844;DNDI1435847;O=C(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;61430.0;nM;44287;False;cell-based format
CHEMBL1863388;;406.36;0;30011;DNDI1464841;Cl.O=C(C1CC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863415;;370.48;0;44349;DNDI1464843;CS(=O)(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;600.0;nM;44713;False;organism-based format
CHEMBL1863113;;454.50;1;17654;DNDI1464847;O=C(Nc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;14.0;nM;31229;False;organism-based format
CHEMBL1863200;;375.42;0;21217;DNDI1435845;CN(C)C(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863507;;426.99;0;33695;DNDI1449905;O=C(NC1CCCCC1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;84260.0;nM;44381;False;cell-based format
CHEMBL1863355;;478.83;1;19146;DNDI1625112;Fc1cc(Cl)ccc1C(NC1CCN(Cc2ccc(Cl)cc2Cl)CC1)c1cccnc1;IC50;39.0;nM;15158;False;organism-based format
CHEMBL1863289;;483.46;1;44317;DNDI1715609;FC(F)(F)Cn1cc(C(NC2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2cccnc2)cn1;IC50;46.0;nM;12601;False;organism-based format
CHEMBL1863422;;443.47;0;30011;DNDI1564272;Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863477;;423.96;1;28611;DNDI1639419;CC(c1ccccc1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;314.0;nM;18415;False;organism-based format
CHEMBL1863043;;357.93;0;24929;DNDI1695339;CC(C)(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;3060.0;nM;18749;False;organism-based format
CHEMBL1863109;;359.86;0;19025;DNDI1435768;CN(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863286;;463.91;1;45444;DNDI1492866;Fc1cc(Cl)ccc1C(NC1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1cccnc1;IC50;52380.0;nM;46844;False;cell-based format
CHEMBL1863452;;392.50;0;44259;DNDI1459247;CC(C)(C)OC(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;26.0;nM;21367;False;organism-based format
CHEMBL1863030;;439.92;0;33695;DNDI1449878;O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;59740.0;nM;44652;False;cell-based format
CHEMBL1862800;;481.90;1;14032;DNDI1614388;Fc1cc(Cl)ccc1C(NC1CCN(c2ccc(F)c(C(F)(F)F)c2)CC1)c1cccnc1;IC50;58570.0;nM;45017;False;cell-based format
CHEMBL1863048;;446.90;1;18384;DNDI1695341;FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cn1;IC50;7.0;nM;42217;False;organism-based format
CHEMBL1862952;;373.93;0;23802;DNDI1695342;CC(O)C(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;1810.0;nM;27150;False;organism-based format
CHEMBL1863235;;408.96;0;29983;DNDI1435762;CC(C)CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;92690.0;nM;44259;False;cell-based format
CHEMBL1862913;;337.23;0;41365;DNDI1434947;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(Cl)s1;IC50;490.0;nM;11475;False;organism-based format
CHEMBL1863232;;419.93;0;34790;DNDI1459243;CC(C)(C)OC(=O)NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;55120.0;nM;46113;False;cell-based format
CHEMBL1862984;;413.46;0;43891;DNDI1454266;CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863305;;388.87;0;12844;DNDI1460902;O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)C1CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862837;;359.86;0;20852;DNDI1449759;CCNC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;830.0;nM;44414;False;organism-based format
CHEMBL1862918;;429.49;0;24198;DNDI1697554;CCn1cc(C(NC2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2cccnc2)cn1;IC50;53.5;nM;46569;False;organism-based format
CHEMBL1862918;;429.49;0;24198;DNDI1697554;CCn1cc(C(NC2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2cccnc2)cn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862935;;379.91;0;30713;DNDI1459248;CS(=O)(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100.0;nM;7.00;False;organism-based format
CHEMBL1862946;;425.57;0;34790;DNDI1459249;CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NC(=O)OC(C)(C)C)CC2)cc1;IC50;25.0;nM;22098;False;organism-based format
CHEMBL1863066;;455.39;1;27881;DNDI1449767;O=C(Nc1ccc(Cl)cc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;43440.0;nM;13241;False;cell-based format
CHEMBL1863129;;372.90;0;20515;DNDI1449770;CN(C)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862836;;508.47;2;18384;DNDI1435830;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(C(F)(F)F)cc1;IC50;57400.0;nM;45383;False;cell-based format
CHEMBL1863312;;405.93;0;26390;DNDI1459244;O=C(NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1)c1ccccc1;IC50;64130.0;nM;43556;False;cell-based format
CHEMBL1863397;;400.95;0;14336;DNDI1449907;CC(C)(C)NC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;63.0;nM;44013;False;organism-based format
CHEMBL1863132;;357.24;0;33329;DNDI1459242;O=C(NC(c1ccc(Cl)cc1)c1cccnc1)c1ccc(Cl)cc1;IC50;450.0;nM;12936;False;organism-based format
CHEMBL137192;;330.21;0;24563;DNDI1267124;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;60040.0;nM;44652;False;cell-based format
CHEMBL1863377;;387.89;0;34759;DNDI1464849;O=C(NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1)C1CC1;IC50;38.0;nM;15523;False;organism-based format
